,id,talkName,dialogue,firstBtnText,secondBtnText,actionText
,122601,研究员拜希儿,帝国研究所是军事大臣里弗斯组织成立的机构，<br>作用是研究魔族，为抵抗魔族复兴做准备。,,,
,122701,研究员拜希儿,我只是一个初级研究员啦，<br>负责为帝国研究所整理一些巡查情报。,,,
,122801,研究员拜希儿,帝国研究所的最新调查发现，大陆各地开始出现不同<br>程度的魔族骚乱。,,,
,123001,,奇怪，怎么又进不去了？,,,
,123002,,笨蛋，那是因为大帝重刃的力量再次聚集了，<br>现在入口又被封印了。,,,
,123101,,这里曾是魔族的祭坛……<br>传说罗兰大帝在此大败魔族，之后就封印了这里。,,,
,123102,,是啊，不知道这里到底封印了什么，<br>也不知道封印解除那天，会发生什么……,,,
,123201,,胖瘦都是天生的，你不用羡慕像我这样的瘦子。,,,
,123301,,如果你想去三月舞馆学习肚皮舞的话，<br>和馆长报上我的名字，可以打九点九折。,,,
,123401,,三月边陲的巨人遗骸是著名风景点，<br>有时间的话，可以去那里走走。,,,
,123501,,比我高的人，请右转出门。,,,
,123601,,身高不超过一米二的人进店，一律享受五折优惠。,,,
,123701,,以我多年的经验，沙河虫卵会成为一道热门菜肴。,,,
,123801,,我的命，是冰凉爽口的啤酒给的。,,,
,123901,,在三月边陲，不会喝酒的人会被嘲笑的。,,,
,124001,,我的梦想很简单，那就是尝遍世界上所有的啤酒。,,,
,124101,,我知道我很可爱了，<br>可是如果我的皮肤能再白皙点，那就更好了。,,,
,124201,,每天太阳升起时，面向巨人遗骸祈祷，<br>将会得到泰坦之魂的祝福哦。,,,
,124301,,大家都说狐丁烩饭是三月边陲的特色菜肴，<br>其实这个说法只是骗外地人的啦。,,,
,124401,,不是我自夸，我这身性感的古铜色肌肤，<br>迷倒了整个三月边陲的少女。,,,
,124501,,今晚我要去三月酒馆喝一杯，你要一起么？,,,
,124601,,当夜晚降临时，请不要打扰我做一个安静的美男子。,,,
,124701,,哼，黄胡子的心胸，就像他的身高一样矮小。,,,
,124801,,遥想五百年前，我的祖辈们全部是英勇无畏的将士，<br>跟随罗兰大帝，一路斩杀魔族。,,,
,124901,,泰坦之魂的性别，是一个百年难解的谜团。,,,
,125001,,想知道我的黑蹄如此光滑的秘密吗？<br>我偏不告诉你。,,,
,125101,,人类，世界上最无耻的种族，没有之一。,,,
,125201,,鹿角兽一族，时刻准备着迎接四蹄神大人的归来。,,,
,125301,,每年四月份，部落都会举办“最强树人战士”争霸赛。<br>你们想来观战的话，可以找我买门票哟。,,,
,125401,,精灵公主是世界上最美丽的人。<br>当年我见到她的一瞬间，我浑身的树叶都停止了颤抖。,,,
,125501,,听说暗精灵们是按美貌程度来选拔首领的。,,,
,125601,,月神之赐是神送给我们的礼物，<br>我们树人一直怀着感恩的心守护它。,,,
,125701,,最近经常回想起当年在三月边陲抵御魔族的情景，<br>看来我老了……,,,
,125801,,各种各样的美食对于树人毫无意义，<br>我们只需要充足的阳光和甘甜的露水。,,,
,125901,,大……大事不好了，阿德琳公主又坠入爱河了！<br>这次的对象竟然是……,,,
,126001,,大……大事不好了，植物人木禅和阿德琳公主说话了，<br>他一定有不轨的企图！,,,
,126101,,大……大事不好了，首领得了绝症！<br>他的选择困难症进入晚期了。,,,
,126201,,十年一次的部落首领竞选要开始了，<br>我一定要成功连任！,,,
,126301,,古加尼尔是魔族唯一没有入侵过的大陆。,,,
,126401,,德鲁伊是无肉不欢的种族。<br>一旦失去烤肉，我们和那群植物人有什么区别。,,,
,126501,,告辞，我的修行时间到了。,,,
,126601,,辨认不清人类的长相不能怪我，如果每个人类的头上<br>都能长出树叶，或者开出花，我是绝对不会认错的。,,,
,126701,,守护月神之赐是我一生的职责。,,,
,127001,,怪我冷淡？还不是因为你长得不好看。,,,
,127101,,当一个长得足够好看的人犯了错，我能怎么办呢？<br>当然是选择原谅他。,,,
,127201,,想成为暗精灵的首领？<br>那就用美貌打败我。,,,
,127301,,暗精灵喜爱黑夜，所以迁徙到了永夜森林。,,,
,127401,,夜晚的魅力在于不会有毒辣的太阳<br>晒黑我们白皙的肌肤。,,,
,127501,赫丽,永远不要忘了你是谁，<br>这样才会一直鼓起坚持的勇气。,,,
,127601,赫丽,大帝，请保佑你的臣民不再遭受魔族的灾难。,,,
,127701,赫丽,回想流落在外的日子，<br>我亲历了许多危险和生离死别。,,,
,127801,,欲望是让人活下去的好东西，<br>哦不，我是说——希望。,,,
,127901,,我会替国王，找回他没能掌握的权力。,,,
,128001,,这世界并不像卡诺萨童谣里唱的那样，<br>总有一天你会大失所望。,,,
,128101,,我始终追随着主人，不是因为他的权力。<br>而是他对国家的无私和忠诚让我无比敬仰。,,,
,128201,,如果你想找右相大人，请提前预约会面时间。<br>他最近为皇室的事情格外忙碌。,,,
,128301,,相府重地，禁止喧哗！,,,
,128401,,神器丢失的事情，完全是因为我没能阻止兰奇那家伙，<br>我愿意接受军队的重罚。,,,
,128501,,前不久神器被抢，我在这里又增派了三队卫兵，<br>没有人能轻易进入。,,,
,128601,,军人的职责，就是将生死置之度外，为国而战。,,,
,128701,,作为宫廷书记员，我所要做的就是把每一件对国家有重大影<br>响的事情，真实而详细地记录下来。,,,
,128702,,最近魔族的动静越来越多，真让人不安。<br>对了，你可以给我们看一下魔族入侵的记录吗？,,,
,128703,,“魔族将军萨米尔率领三千魔族士兵大举进军主城卡诺萨，卡诺<br>萨禁卫军拼死相抵，最终将魔族战退。”,,,
,128704,,“帝国高级军官兰奇·奥兹在封赏典礼上公然行刺吾王。<br>随后，卡诺萨神殿失守，神器·光明使者丢失。”,,,
,128705,,光明使者居然被抢走了，这下可糟糕了。<br>如果神器被人乱用，将会造成很大伤亡的。,,,
,128801,,我曾跟随冒险中人者们飞过背叛者峡谷，目睹了古加尼尔森<br>林的奇幻景象，我把这些记在书中，成为宝贵的资料。,,,
,128901,,唉，没想到泰雷大人居然受到了这么大的打击。<br>我一路追着他来，想询问他关于神器失窃的事情。,,,
,128902,,但他看起来一脸沉闷的，对没有保护好国王和神器的事情感<br>到相当自责。看到他这样，我都不好继续追问下去了。,,,
,128903,,你知道事情的经过吗？我也在调查这件事情，<br>不过我获得的情报实在太少了。,,,
,128904,,从众多线索总结来看，应该是兰奇和萨米尔勾结，<br>两人将神器守卫泰雷打伤，然后抢走神器。,事件回顾,我还有其他事情,
,129001,,谁敢欺负我孙女，我就把他抓过来。<br>用火焰魔法把他变成烤乳猪！！！,,,
,129101,,优秀的孙女，自然有一个优秀的爷爷~~,,,
,129201,,哦哈哈哈，我的孙女回来咯~~我的好日子要到来咯~~,,,
,129301,,希望你能在我的歌声里得到安慰，<br>忘记烦恼，忘记忧愁，忘记一切……,,,
,129401,,人们总是笑着看我，投来炽热的目光。<br>可我从不希望那样，我，只是一个卑微的歌女而已。,,,
,129501,,让我为你唱支歌吧，<br>你看起来闷闷不乐的样子，是被爱的人伤了心吗？,,,
,129601,,我是歌者，亦是诗人；我能远游，到过五洲。<br>我爱我所爱，想我所想。哪怕爱而不得，得而又失。,,,
,129701,,我经历和目睹过许多死亡，可我已让觉得这世界上美好的东<br>西特别多。比如，月神森林的湖光和你的聆听。,,,
,129801,,枉死国王像熄灭的太阳，沉默的杀手掀起澎湃的巨浪。<br>蒙面的大臣忙碌到天亮，启程的勇士从来不慌张。,,,
,129901,,我没能选上成为宫廷的御用提琴师，<br>没有收入，也没办法再坚持下来去了。,,,
,130001,,我很难过，因为落选的事情……<br>——什么，你想听我演奏一曲吗！,,,
,130101,,这把琴是十岁那年妈妈买给我的，那时候我是多么开心，<br>甚至觉得我将来一定会成一个音乐家，可是现在……,,,
,132301,,那还是我上学的时候，有一天我梦到自已在考试，后来我就<br>一下子惊醒了，但是原来我发现我真的在考试！,,,
,132401,,我看起来只是带了个眼镜而已，我真的是一点都不爱学习。,,,
,132501,,我现在就是帮着父母收收租金什么的。<br>你也知道，卡诺萨毕竟是罗兰帝国的都城。,,,
,132601,,嘟，嘟嘟嘟，嘟——嘟嘟嘟。,,,
,132701,,嘟——嘟嘟嘟，嘟——嘟。,,,
,132801,,嘟，嘟嘟嘟——嘟——嘟嘟嘟，嘟——。,,,
,132901,,别问我为什么只有一只眼睛，我还想问你为什么有俩呢！,,,
,133001,,树精族的故乡是古加尼尔的树精村，<br>树精们为了树心城的秩序和整洁而辛勤工作。,,,
,133101,,虽然我看只能看到前面，<br>但我能够感受到后面也有人在看我。,,,
,133201,,麦克斯是我舅舅，那家伙整天吹牛说自己可以感知到背后的<br>东西。,,,
,133301,,只有一只眼睛长在前面我也很痛苦啊！<br>斗鸡眼这样的高难度动作我做不到啊！,,,
,133401,,忘了告诉你，你可能要叫我爷爷。因为我们树精族是很长<br>寿的，我97岁了，我舅舅他也有125岁了。,,,
,133501,,我专程从古加尼尔带来很多好东西。<br>悄悄告诉你，都没有交税，所以会很便宜哦~~,,,
,133601,,古加尼尔狐薄荷，有助于安神补脑。<br>三人以上团购，我给你打折哦~~,,,
,133701,,Flotinasaqe！这是精灵族用桂树汁做的肥皂。<br>当然这是精灵语，没听说过吧，要不要买两个试试？<br>,,,
,133801,,之前家里遭到一个黑衣人的抢劫，<br>天哪，长得像个鬼一样的人，在墙上飞来飞去，吓死我了！,,,
,133901,,我跟你说，现在真的是处处危险了！<br>听说再过不久魔族就要进攻卡诺萨了！,,,
,134001,,听大妈的话，多买点粮食在家里放着，<br>万一魔族杀进来了，我们也能有吃的活下去。,,,
,134101,,凯威先生今天想吃红心梅子炖肉，<br>可这个季节哪里有红心梅子啊！！！,,,
,134201,,我是大学士凯威的女仆，说实话，我挺喜欢那里的，<br>凯威先生常常教我们读书。,,,
,134301,,等过段时间，我想跟凯威先生申请把我的孩子接过来，<br>这是他的照片，可爱吧~~,,,
,134401,,滴，滴滴滴，滴——滴滴滴。,,,
,134501,,滴——滴滴滴，滴——滴。,,,
,134601,,滴，滴滴滴——滴——滴滴滴，滴——。,,,
,134701,,我-是-皮-曼-1-号，负-责-货-物-搬-运-任-务。<br>有-需-要-请-按-橙-色-按-钮。,可以试试看！,暂时没有什么需要。,
,134801,,皮-曼-1-号-调-整-完-毕，随-时-准-备-出-发。<br>请-告-知-目-的-地。,呃……没有目的地，只是试一下。,取消当前搬运任务。,
,134901,,皮-曼-1-号-不-接-受-其-他-服-务，<br>调-戏-N-P-C-什-么-的，请-找-别-人。,,,
,135001,,你读过很多关于天空城的书，书上说了很多神奇的事情。,,,
,135101,,《海洲史诗》是这样用诗句描写天空城：<br>“我俯视撕裂的海岸线/把儿时埋下的宝藏留给海怪……”,,,
,135201,,小说《雪鸦》这样记录：“……通过精密的计算确保推进装<br>置足够托起地面，并且保持自适应的平稳上升……”,,,
,135301,,嘿，嘿嘿嘿。,,,
,135401,,爱笑的男生，运气都不会差。,,,
,135501,,哈，哈哈，哈哈哈。今天真是好开心呀。,,,
,135601,,蚂蚁的味道是酸酸的，它们的腿像巧克力一样脆，咬碎它<br>还会有酱汁流出。,,,
,135701,,其实如果把主城中心的喷泉倒过来，它就会变成可以插在<br>地上的蜡烛台。,,,
,135801,,偷偷告诉你，卡诺萨城主干道两旁种的全是抹茶蛋糕诶！,,,
,135901,,我很好奇，为什么魔神是什么？我怎么从来没见到过他？<br>谁能带我见见他？,,,
,136001,,我很好奇，为什么普鲁斯特地区的一块土地消失不见了？<br>难道上天了不成？,,,
,136101,,我很好奇，为什么打雷要下雨？为什么下雨要打伞？为什么天冷穿棉袄？为什么天热扇扇子？,,,
,136201,,忍受不能忍受的痛，挑战不可战胜的对手，跋涉无人敢行的路。,,,
,136301,,你说魔物都该死吗？不，不是的，他们也有生存的权利。,,,
,136401,,我尊重每一个生命——<br>只是弱肉强食，为了生存，我必须杀死他们。,,,
,136501,,我曾经征服过匹托尔峰！<br>可是，在漫山大雪中我永远失去了我的伙伴。,,,
,136601,,再过不久，我就要前往都那高原了。<br>那里是罗兰大帝和魔神决战的地方。,,,
,136701,,我喜欢兔子，因为兔子和登山一样，都是两个字。,,,
,136801,,球球玩球球，啾啾啾啾！,,,
,136901,,要和球球一起玩头顶球吗~~啾啾啾啾！,,,
,137001,,球球的头顶球可厉害啦，不信你快看！<br>——嘿~哈！,,,
,137101,,卡诺萨神殿，了解一下？<br>那里的神器真是太壮观了！,,,
,137201,,皇宫后院和右相府大厅，了解一下？<br>我有朋友可以带你进去参观！,,,
,137301,,湖畔镇三日游，了解一下？<br>湖畔钓鱼，酒馆下午茶，还有饿狼巢穴冒险！！！,,,
,137401,,阿噗噗噗……（我知道你们人族觉得每个阿噗都长得一样）<br>阿噗阿噗！（但我就是我，独一无二的小圆！！！）,,,
,137501,,噗噗噗……（今天不开心……）<br>噗噗……（想打人……）,,,
