,id,Name,Intention,talks,detailDes
,20406,勘察神秘魔法阵 ,勘察魔法阵,,跟我左手右手一个慢动作，鼻子耳朵眼镜都消失！ 
,20407,勘察神秘魔法阵 ,勘察魔法阵,,跟我左手右手一个慢动作，鼻子耳朵眼镜都消失！ 
,20408,勘察神秘魔法阵 ,勘察魔法阵,,跟我左手右手一个慢动作，鼻子耳朵眼镜都消失！ 
,20409,勘察神秘魔法阵 ,勘察魔法阵,,跟我左手右手一个慢动作，鼻子耳朵眼镜都消失！ 
,20410,勘察神秘魔法阵 ,勘察魔法阵,,跟我左手右手一个慢动作，鼻子耳朵眼镜都消失！ 
,20411,联盟通缉令 ,战胜毒蝎领主[count 1],,如果你足够强大，就能把毒蝎领主泡成美味特饮！ 
,20412,联盟通缉令 ,战胜毒蝎领主[count 1],,如果你足够强大，就能把毒蝎领主泡成美味特饮！ 
,20413,联盟通缉令 ,战胜毒蝎领主[count 1],,如果你足够强大，就能把毒蝎领主泡成美味特饮！ 
,20414,联盟通缉令 ,战胜毒蝎领主[count 1],,如果你足够强大，就能把毒蝎领主泡成美味特饮！ 
,20415,联盟通缉令 ,战胜毒蝎领主[count 1],,如果你足够强大，就能把毒蝎领主泡成美味特饮！ 
,20416,魔族的初级威胁 ,清理魔族士兵[count 1] ,,别以为魔族士兵跟动画片里面的一样弱，这里可是游戏！ 
,20417,魔族的初级威胁 ,清理魔族士兵[count 1] ,,别以为魔族士兵跟动画片里面的一样弱，这里可是游戏！ 
,20418,魔族的初级威胁 ,清理魔族士兵[count 1] ,,别以为魔族士兵跟动画片里面的一样弱，这里可是游戏！ 
,20419,魔族的初级威胁 ,清理魔族士兵[count 1] ,,别以为魔族士兵跟动画片里面的一样弱，这里可是游戏！ 
,20420,魔族的初级威胁 ,清理魔族士兵[count 1] ,,别以为魔族士兵跟动画片里面的一样弱，这里可是游戏！ 
,20421,魔族的进阶威胁 ,清理魔族战将[count 1] ,,魔族战将又在忽悠人了！快去阻止它！ 
,20422,魔族的进阶威胁 ,清理魔族战将[count 1] ,,魔族战将又在忽悠人了！快去阻止它！ 
,20423,魔族的进阶威胁 ,清理魔族战将[count 1] ,,魔族战将又在忽悠人了！快去阻止它！ 
,20424,魔族的进阶威胁 ,清理魔族战将[count 1] ,,魔族战将又在忽悠人了！快去阻止它！ 
,20425,魔族的进阶威胁 ,清理魔族战将[count 1] ,,魔族战将又在忽悠人了！快去阻止它！ 
,20426,哀嚎神殿的封印 ,检查哀嚎神殿封印 ,,封印里面说不定会跳出一个神，然后满足我的愿望？ 
,20427,哀嚎神殿的封印 ,检查哀嚎神殿封印 ,,封印里面说不定会跳出一个神，然后满足我的愿望？ 
,20428,哀嚎神殿的封印 ,检查哀嚎神殿封印 ,,封印里面说不定会跳出一个神，然后满足我的愿望？ 
,20429,哀嚎神殿的封印 ,检查哀嚎神殿封印 ,,封印里面说不定会跳出一个神，然后满足我的愿望？ 
,20430,哀嚎神殿的封印 ,检查哀嚎神殿封印 ,,封印里面说不定会跳出一个神，然后满足我的愿望？ 
,20431,联盟通缉令 ,丧尸法师[count 1],,切断病毒的传播源，刻不容缓！ 
,20432,联盟通缉令 ,丧尸法师[count 1],,切断病毒的传播源，刻不容缓！ 
,20433,联盟通缉令 ,丧尸法师[count 1],,切断病毒的传播源，刻不容缓！ 
,20434,联盟通缉令 ,丧尸法师[count 1],,切断病毒的传播源，刻不容缓！ 
,20435,联盟通缉令 ,丧尸法师[count 1],,切断病毒的传播源，刻不容缓！ 
,20437,格蕾的礼物,将礼物带给格蕾,,不擦防晒，就不要来三月边陲——边陲官方提示
,20438,格蕾的礼物,将礼物带给格蕾,,不擦防晒，就不要来三月边陲——边陲官方提示
,20439,格蕾的礼物,将礼物带给格蕾,,不擦防晒，就不要来三月边陲——边陲官方提示
,20440,格蕾的礼物,将礼物带给格蕾,,不擦防晒，就不要来三月边陲——边陲官方提示
,20441,格蕾的礼物,将礼物带给格蕾,,不擦防晒，就不要来三月边陲——边陲官方提示
,20442,神秘配方,将物品带给矮人黄胡子,,美容减肥长个，就喝矮人黄胡子特饮！
,20443,神秘配方,将物品带给矮人黄胡子,,美容减肥长个，就喝矮人黄胡子特饮！
,20444,神秘配方,将物品带给矮人黄胡子,,美容减肥长个，就喝矮人黄胡子特饮！
,20445,神秘配方,将物品带给矮人黄胡子,,美容减肥长个，就喝矮人黄胡子特饮！
,20446,神秘配方,将物品带给矮人黄胡子,,美容减肥长个，就喝矮人黄胡子特饮！
,20447,魅魔行踪,调查月牙湖,,只允许女神在月牙湖沐浴，不允许坏蛋在月牙湖捣乱！
,20448,魅魔行踪,调查月牙湖,,只允许女神在月牙湖沐浴，不允许坏蛋在月牙湖捣乱！
,20449,魅魔行踪,调查月牙湖,,只允许女神在月牙湖沐浴，不允许坏蛋在月牙湖捣乱！
,20450,魅魔行踪,调查月牙湖,,只允许女神在月牙湖沐浴，不允许坏蛋在月牙湖捣乱！
,20451,魅魔行踪,调查月牙湖,,只允许女神在月牙湖沐浴，不允许坏蛋在月牙湖捣乱！
,20452,收集毒蝎尾针,收集毒蝎尾针[count 1],,毒蝎卷起尾针时不要害怕，它也可能是在挠痒痒。
,20453,收集毒蝎尾针,收集毒蝎尾针[count 1],,毒蝎卷起尾针时不要害怕，它也可能是在挠痒痒。
,20454,收集毒蝎尾针,收集毒蝎尾针[count 1],,毒蝎卷起尾针时不要害怕，它也可能是在挠痒痒。
,20455,收集毒蝎尾针,收集毒蝎尾针[count 1],,毒蝎卷起尾针时不要害怕，它也可能是在挠痒痒。
,20456,收集毒蝎尾针,收集毒蝎尾针[count 1],,毒蝎卷起尾针时不要害怕，它也可能是在挠痒痒。
,20457,沙漠猎狐,猎获边陲沙狐[count 1],,到边陲沙漠抓边陲沙狐，边抓边陲沙狐边锤边陲沙狐。
,20458,沙漠猎狐,猎获边陲沙狐[count 1],,到边陲沙漠抓边陲沙狐，边抓边陲沙狐边锤边陲沙狐。
,20459,沙漠猎狐,猎获边陲沙狐[count 1],,到边陲沙漠抓边陲沙狐，边抓边陲沙狐边锤边陲沙狐。
,20460,沙漠猎狐,猎获边陲沙狐[count 1],,到边陲沙漠抓边陲沙狐，边抓边陲沙狐边锤边陲沙狐。
,20461,沙漠猎狐,猎获边陲沙狐[count 1],,到边陲沙漠抓边陲沙狐，边抓边陲沙狐边锤边陲沙狐。
,20462,守护泰坦遗骸,驱赶武装熊人[count 1],,泰坦都是大块头？错！新族长可是好看的黑妹呢！
,20463,守护泰坦遗骸,驱赶武装熊人[count 1],,泰坦都是大块头？错！新族长可是好看的黑妹呢！
,20464,守护泰坦遗骸,驱赶武装熊人[count 1],,泰坦都是大块头？错！新族长可是好看的黑妹呢！
,20465,守护泰坦遗骸,驱赶武装熊人[count 1],,泰坦都是大块头？错！新族长可是好看的黑妹呢！
,20466,守护泰坦遗骸,驱赶武装熊人[count 1],,泰坦都是大块头？错！新族长可是好看的黑妹呢！
,20467,联盟通缉令,追缉边陲武士[count 1],,人道主义的请求！帮助三月边陲抓捕搞破坏的家伙！
,20468,联盟通缉令,追缉边陲武士[count 1],,人道主义的请求！帮助三月边陲抓捕搞破坏的家伙！
,20469,联盟通缉令,追缉边陲武士[count 1],,人道主义的请求！帮助三月边陲抓捕搞破坏的家伙！
,20470,联盟通缉令,追缉边陲武士[count 1],,人道主义的请求！帮助三月边陲抓捕搞破坏的家伙！
,20471,联盟通缉令,追缉边陲武士[count 1],,人道主义的请求！帮助三月边陲抓捕搞破坏的家伙！
,20472,费米的信,将信带给<color=#00FF0C>小女巫弥尔</color>,,隔着信封，都能感受到少男少女们的青春荷尔蒙呢！
,20473,费米的信,将信带给<color=#00FF0C>小女巫弥尔</color>,,隔着信封，都能感受到少男少女们的青春荷尔蒙呢！
,20474,费米的信,将信带给<color=#00FF0C>小女巫弥尔</color>,,隔着信封，都能感受到少男少女们的青春荷尔蒙呢！
,20475,费米的信,将信带给<color=#00FF0C>小女巫弥尔</color>,,隔着信封，都能感受到少男少女们的青春荷尔蒙呢！
,20476,费米的信,将信带给<color=#00FF0C>小女巫弥尔</color>,,隔着信封，都能感受到少男少女们的青春荷尔蒙呢！
,20477,冒险者的物资,将物资交给冒险者,,呼叫！呼叫！前方需要物资！前方需要物资！
,20478,冒险者的物资,将物资交给冒险者,,呼叫！呼叫！前方需要物资！前方需要物资！
,20479,冒险者的物资,将物资交给冒险者,,呼叫！呼叫！前方需要物资！前方需要物资！
,20480,冒险者的物资,将物资交给冒险者,,呼叫！呼叫！前方需要物资！前方需要物资！
,20481,冒险者的物资,将物资交给冒险者,,呼叫！呼叫！前方需要物资！前方需要物资！
,20482,珍贵的精灵根,采集精灵根[count 1],,每采集一棵精灵根，就有一个精灵失去双耳。
,20483,珍贵的精灵根,采集精灵根[count 1],,每采集一棵精灵根，就有一个精灵失去双耳。
,20484,珍贵的精灵根,采集精灵根[count 1],,每采集一棵精灵根，就有一个精灵失去双耳。
,20485,珍贵的精灵根,采集精灵根[count 1],,每采集一棵精灵根，就有一个精灵失去双耳。
,20486,珍贵的精灵根,采集精灵根[count 1],,每采集一棵精灵根，就有一个精灵失去双耳。
,20487,驱逐泪目狼人,战胜泪目狼人[count 1],,狼人：看着香喷喷的人类，狼人流下了开心的泪水。
,20488,驱逐泪目狼人,战胜泪目狼人[count 1],,狼人：看着香喷喷的人类，狼人流下了开心的泪水。
,20489,驱逐泪目狼人,战胜泪目狼人[count 1],,狼人：看着香喷喷的人类，狼人流下了开心的泪水。
,20490,驱逐泪目狼人,战胜泪目狼人[count 1],,狼人：看着香喷喷的人类，狼人流下了开心的泪水。
,20491,驱逐泪目狼人,战胜泪目狼人[count 1],,狼人：看着香喷喷的人类，狼人流下了开心的泪水。
,20492,化解冲突,制止女巫仆从[count 1],,如果渴了，去找女巫，她那里有自制的黑色特饮。
,20493,化解冲突,制止女巫仆从[count 1],,如果渴了，去找女巫，她那里有自制的黑色特饮。
,20494,化解冲突,制止女巫仆从[count 1],,如果渴了，去找女巫，她那里有自制的黑色特饮。
,20495,化解冲突,制止女巫仆从[count 1],,如果渴了，去找女巫，她那里有自制的黑色特饮。
,20496,化解冲突,制止女巫仆从[count 1],,如果渴了，去找女巫，她那里有自制的黑色特饮。
,20497,联盟通缉令,追缉部落战士[count 1],,放下手中的武器，乖乖投降！我要代表联盟审判你！
,20498,联盟通缉令,追缉部落战士[count 1],,放下手中的武器，乖乖投降！我要代表联盟审判你！
,20499,联盟通缉令,追缉部落战士[count 1],,放下手中的武器，乖乖投降！我要代表联盟审判你！
,20500,联盟通缉令,追缉部落战士[count 1],,放下手中的武器，乖乖投降！我要代表联盟审判你！
,20501,联盟通缉令,追缉部落战士[count 1],,放下手中的武器，乖乖投降！我要代表联盟审判你！
,20502,部落协议,将协议带给树人首领,,近日，森林大会召开，会上主席发表了重要讲话。
,20503,部落协议,将协议带给树人首领,,近日，森林大会召开，会上主席发表了重要讲话。
,20504,部落协议,将协议带给树人首领,,近日，森林大会召开，会上主席发表了重要讲话。
,20505,部落协议,将协议带给树人首领,,近日，森林大会召开，会上主席发表了重要讲话。
,20506,部落协议,将协议带给树人首领,,近日，森林大会召开，会上主席发表了重要讲话。
,20507,重要的物资,将物资交给德鲁伊首领,,啪啪啪，白柳藤打在鹿角兽的身上非常疼。
,20508,重要的物资,将物资交给德鲁伊首领,,啪啪啪，白柳藤打在鹿角兽的身上非常疼。
,20509,重要的物资,将物资交给德鲁伊首领,,啪啪啪，白柳藤打在鹿角兽的身上非常疼。
,20510,重要的物资,将物资交给德鲁伊首领,,啪啪啪，白柳藤打在鹿角兽的身上非常疼。
,20511,重要的物资,将物资交给德鲁伊首领,,啪啪啪，白柳藤打在鹿角兽的身上非常疼。
,20512,帮助神树,帮助树神恢复法力,,神树三天两头没法力，用月神水晶，效果棒棒的！
,20513,帮助神树,帮助树神恢复法力,,神树三天两头没法力，用月神水晶，效果棒棒的！
,20514,帮助神树,帮助树神恢复法力,,神树三天两头没法力，用月神水晶，效果棒棒的！
,20515,帮助神树,帮助树神恢复法力,,神树三天两头没法力，用月神水晶，效果棒棒的！
,20516,帮助神树,帮助树神恢复法力,,神树三天两头没法力，用月神水晶，效果棒棒的！
,20517,盛开的月神花,采集月神花[count 1],,月神花没什么特别的，大概只是因为月神选中了它吧！
,20518,盛开的月神花,采集月神花[count 1],,月神花没什么特别的，大概只是因为月神选中了它吧！
,20519,盛开的月神花,采集月神花[count 1],,月神花没什么特别的，大概只是因为月神选中了它吧！
,20520,盛开的月神花,采集月神花[count 1],,月神花没什么特别的，大概只是因为月神选中了它吧！
,20521,盛开的月神花,采集月神花[count 1],,月神花没什么特别的，大概只是因为月神选中了它吧！
,20522,协助德鲁伊守卫,驱赶森林偷猎者[count 1],,没有买卖就没有杀害，严惩森林偷猎者。
,20523,协助德鲁伊守卫,驱赶森林偷猎者[count 1],,没有买卖就没有杀害，严惩森林偷猎者。
,20524,协助德鲁伊守卫,驱赶森林偷猎者[count 1],,没有买卖就没有杀害，严惩森林偷猎者。
,20525,协助德鲁伊守卫,驱赶森林偷猎者[count 1],,没有买卖就没有杀害，严惩森林偷猎者。
,20526,协助德鲁伊守卫,驱赶森林偷猎者[count 1],,没有买卖就没有杀害，严惩森林偷猎者。
,20527,追缉矿洞盗贼,战胜盗矿人[count 1],,能源问题很关键，连魔族都派人来盗取矿石了。
,20528,追缉矿洞盗贼,战胜盗矿人[count 1],,能源问题很关键，连魔族都派人来盗取矿石了。
,20529,追缉矿洞盗贼,战胜盗矿人[count 1],,能源问题很关键，连魔族都派人来盗取矿石了。
,20530,追缉矿洞盗贼,战胜盗矿人[count 1],,能源问题很关键，连魔族都派人来盗取矿石了。
,20531,追缉矿洞盗贼,战胜盗矿人[count 1],,能源问题很关键，连魔族都派人来盗取矿石了。
,20532,联盟通缉令,追缉魔篷女巫[count 1],,魔篷女巫耍帅抖了一下斗篷，然后把自己给绊倒了……
,20533,联盟通缉令,追缉魔篷女巫[count 1],,魔篷女巫耍帅抖了一下斗篷，然后把自己给绊倒了……
,20534,联盟通缉令,追缉魔篷女巫[count 1],,魔篷女巫耍帅抖了一下斗篷，然后把自己给绊倒了……
,20535,联盟通缉令,追缉魔篷女巫[count 1],,魔篷女巫耍帅抖了一下斗篷，然后把自己给绊倒了……
,20536,联盟通缉令,追缉魔篷女巫[count 1],,魔篷女巫耍帅抖了一下斗篷，然后把自己给绊倒了……
,20537,转达情报,转达情报给暗精灵首领,,希望永夜森林能够永远安详，即使这里看不到阳光。
,20538,转达情报,转达情报给暗精灵首领,,希望永夜森林能够永远安详，即使这里看不到阳光。
,20539,转达情报,转达情报给暗精灵首领,,希望永夜森林能够永远安详，即使这里看不到阳光。
,20540,转达情报,转达情报给暗精灵首领,,希望永夜森林能够永远安详，即使这里看不到阳光。
,20541,转达情报,转达情报给暗精灵首领,,希望永夜森林能够永远安详，即使这里看不到阳光。
,20542,木匠的订单,将订单带给木匠达罗斯,,天才都是孤独的！所以达罗斯活该单身，你也一样！
,20543,木匠的订单,将订单带给木匠达罗斯,,天才都是孤独的！所以达罗斯活该单身，你也一样！
,20544,木匠的订单,将订单带给木匠达罗斯,,天才都是孤独的！所以达罗斯活该单身，你也一样！
,20545,木匠的订单,将订单带给木匠达罗斯,,天才都是孤独的！所以达罗斯活该单身，你也一样！
,20546,木匠的订单,将订单带给木匠达罗斯,,天才都是孤独的！所以达罗斯活该单身，你也一样！
